timestamp,"treatment","control","true_effect","N","bwfactor","atet","se","ci_lower","ci_upper","coverage","seed"
20250609_233513,6,2,32,2000,0.25,31.5568019894524,0.888234163363588,29.8158950194217,33.2977089594831,1,3001
20250609_233513,6,2,32,2000,0.25,32.0763244782752,0.852783499342409,30.404899532954,33.7477494235963,1,3002
20250609_233513,6,2,32,2000,0.25,32.0421598841052,0.820727809670176,30.4335629360412,33.6507568321692,1,3003
20250609_233513,6,2,32,2000,0.25,33.1439242301219,1.07128298771879,31.0442481569426,35.2436003033012,1,3004
20250609_233513,6,2,32,2000,0.25,32.2704656018383,0.902541006463908,30.5015177345986,34.0394134690781,1,3005
20250609_233513,6,2,32,2000,0.25,32.9954354958078,1.01894895010832,30.9983322515106,34.992538740105,1,3006
20250609_233513,6,2,32,2000,0.25,31.9187767854872,0.954297393374679,30.0483882639324,33.7891653070421,1,3007
20250609_233513,6,2,32,2000,0.25,32.1534662733146,0.835100029927903,30.5167002911676,33.7902322554616,1,3008
20250609_233513,6,2,32,2000,0.25,32.5341608670995,0.876674033397229,30.8159113354595,34.2524103987395,1,3009
20250609_233513,6,2,32,2000,0.25,31.9877728965061,0.983199661394091,30.0607369705617,33.9148088224505,1,3010
20250609_233513,6,2,32,2000,0.25,32.323379421347,0.834061894014114,30.6886481482021,33.9581106944919,1,3011
20250609_233513,6,2,32,2000,0.25,33.046488272099,1.07777522263541,30.934087652304,35.158888891894,1,3012
20250609_233513,6,2,32,2000,0.25,33.0032035476472,1.01948042543372,31.0050586308535,35.0013484644408,1,3013
20250609_233513,6,2,32,2000,0.25,32.4964969180244,0.918950215739827,30.695387591589,34.2976062444598,1,3014
20250609_233513,6,2,32,2000,0.25,31.529902975264,0.70363888436057,30.1507961037954,32.9090098467327,1,3015
20250609_233513,6,2,32,2000,0.25,33.4063703658415,1.10357238367505,31.2434082395054,35.5693324921776,1,3016
20250609_233513,6,2,32,2000,0.25,33.1985726976653,1.29675758721308,30.6569745300486,35.740170865282,1,3017
20250609_233513,6,2,32,2000,0.25,32.4205294080277,0.865475816518131,30.7242279781618,34.1168308378937,1,3018
20250609_233513,6,2,32,2000,0.25,33.432222387546,1.10293336955018,31.2705127058803,35.5939320692118,1,3019
20250609_233513,6,2,32,2000,0.25,32.7378661771469,1.4073735040596,29.9794647963942,35.4962675578997,1,3020
20250609_233513,6,2,32,2000,0.25,32.137902018316,0.788192956636655,30.59307221044,33.682731826192,1,3021
20250609_233513,6,2,32,2000,0.25,32.1793427559435,1.1071228080588,30.0094219256854,34.3492635862016,1,3022
20250609_233513,6,2,32,2000,0.25,32.7872100547763,0.983229895160808,30.860114871738,34.7143052378146,1,3023
20250609_233513,6,2,32,2000,0.25,33.2553080443343,0.850555690360994,31.5882495243811,34.9223665642874,1,3024
20250609_233513,6,2,32,2000,0.25,32.6718265307661,0.888410039592898,30.9305748496602,34.413078211872,1,3025
20250609_233513,6,2,32,2000,0.25,31.553654589987,0.959633792659526,29.6728069180267,33.4345022619472,1,3026
20250609_233513,6,2,32,2000,0.25,32.2394994658732,0.790346369852801,30.6904490456497,33.7885498860967,1,3027
20250609_233513,6,2,32,2000,0.25,31.4924528790911,0.818853878363448,29.8875287688978,33.0973769892844,1,3028
20250609_233513,6,2,32,2000,0.25,31.0648998562883,0.870901743837669,29.3579638042933,32.7718359082832,1,3029
20250609_233513,6,2,32,2000,0.25,31.3535712246624,0.780994874807552,29.8228493979292,32.8842930513955,1,3030
20250609_233513,6,2,32,2000,0.25,32.3669606505253,0.648403502199443,31.0961131387648,33.6378081622859,1,3031
20250609_233513,6,2,32,2000,0.25,32.7103902053066,0.999250158949353,30.7518958822199,34.6688845283932,1,3032
20250609_233513,6,2,32,2000,0.25,33.3645415625822,1.07831959554322,31.2510739914937,35.4780091336707,1,3033
20250609_233513,6,2,32,2000,0.25,33.2307951521044,1.09546719754505,31.0837188986711,35.3778714055378,1,3034
20250609_233513,6,2,32,2000,0.25,33.5111844400529,1.12020807258983,31.3156169625857,35.70675191752,1,3035
20250609_233513,6,2,32,2000,0.25,32.050974231848,0.748070926628495,30.5847821577746,33.5171663059213,1,3036
20250609_233513,6,2,32,2000,0.25,32.376612943092,1.28603825325415,29.856024283973,34.8972016022109,1,3037
20250609_233513,6,2,32,2000,0.25,32.4828922288905,0.804587021092152,30.9059306451215,34.0598538126595,1,3038
20250609_233513,6,2,32,2000,0.25,31.7587209349759,0.867661085450368,30.0581364567062,33.4593054132455,1,3039
20250609_233513,6,2,32,2000,0.25,32.2873175207671,0.817370433271087,30.6853009095279,33.8893341320063,1,3040
20250609_233513,6,2,32,2000,0.25,32.7841947683785,0.819739181341614,31.1775354962326,34.3908540405244,1,3041
20250609_233513,6,2,32,2000,0.25,32.4514558924982,1.00136432663219,30.4888178768959,34.4140939081005,1,3042
20250609_233513,6,2,32,2000,0.25,32.7980008374832,0.815186289763927,31.2002650688551,34.3957366061113,1,3043
20250609_233513,6,2,32,2000,0.25,31.5955888626371,0.696743258765228,30.2299971689862,32.961180556288,1,3044
20250609_233513,6,2,32,2000,0.25,31.7056897638982,0.907097826351718,29.9278106937942,33.4835688340021,1,3045
20250609_233513,6,2,32,2000,0.25,31.6831155203863,0.762081720652771,30.1894627946306,33.1767682461421,1,3046
20250609_233513,6,2,32,2000,0.25,32.0545645364218,1.13608082981075,29.8278870264663,34.2812420463772,1,3047
20250609_233513,6,2,32,2000,0.25,32.174596914489,1.06428134072387,30.0886438172522,34.2605500117258,1,3048
20250609_233513,6,2,32,2000,0.25,31.5567200271919,0.680705806097405,30.2225611631737,32.8908788912101,1,3049
20250609_233513,6,2,32,2000,0.25,32.3190839701074,1.03062201078572,30.2991019472932,34.3390659929217,1,3050
20250609_233513,6,2,32,2000,0.25,32.6329454410643,0.948227141286472,30.7744543949795,34.4914364871492,1,3051
20250609_233513,6,2,32,2000,0.25,33.2162112903975,1.11078925734334,31.0391043515905,35.3933182292044,1,3052
20250609_233513,6,2,32,2000,0.25,32.912035262413,0.994746402170203,30.9623681404086,34.8617023844174,1,3053
20250609_233513,6,2,32,2000,0.25,32.6829449714485,1.24956274014391,30.2338470043432,35.1320429385537,1,3054
20250609_233513,6,2,32,2000,0.25,32.6313979942175,0.96009636530084,30.7496436965401,34.513152291895,1,3055
20250609_233513,6,2,32,2000,0.25,32.7516487956129,0.953434664548184,30.8829511914865,34.6203463997394,1,3056
20250609_233513,6,2,32,2000,0.25,32.6620344031652,0.823598861917161,31.0478102960994,34.276258510231,1,3057
20250609_233513,6,2,32,2000,0.25,32.3565390297647,0.887991560092766,30.6161075534074,34.0969705061221,1,3058
20250609_233513,6,2,32,2000,0.25,32.9669577301563,1.19837044657811,30.618194814726,35.3157206455866,1,3059
