timestamp,"treatment","control","true_effect","N","bwfactor","atet","se","ci_lower","ci_upper","coverage","seed"
20250617_103419,6,2,32,4000,0.25,32.3706275616791,0.647291759351377,31.1019590258608,33.6392960974974,1,1001
20250617_103419,6,2,32,4000,0.25,32.602072913969,0.609751612846689,31.4069817132743,33.7971641146637,1,1002
20250617_103419,6,2,32,4000,0.25,31.9791814684044,0.679648507969404,30.647094870638,33.3112680661708,1,1003
20250617_103419,6,2,32,4000,0.25,32.1313342393243,0.741237021785772,30.6785363726165,33.5841321060322,1,1004
20250617_103419,6,2,32,4000,0.25,32.0378137540267,0.724776909107619,30.6172771153495,33.4583503927039,1,1005
20250617_103419,6,2,32,4000,0.25,32.0430097354376,0.551665228144517,30.9617657567513,33.1242537141239,1,1006
20250617_103419,6,2,32,4000,0.25,32.3469304979895,0.816599695403399,30.7464245052125,33.9474364907666,1,1007
20250617_103419,6,2,32,4000,0.25,32.2538199460651,0.660743162704205,30.9587871441338,33.5488527479965,1,1008
20250617_103419,6,2,32,4000,0.25,32.9480957827047,0.729693591112624,31.5179226243742,34.3782689410351,1,1009
20250617_103419,6,2,32,4000,0.25,32.4695447300781,0.547252218961768,31.3969500904534,33.5421393697028,1,1010
20250617_103419,6,2,32,4000,0.25,33.1494085813748,0.805615759189519,31.5704307079854,34.7283864547641,1,1011
20250617_103419,6,2,32,4000,0.25,32.7472721514692,0.79805052377348,31.1831218670299,34.3114224359086,1,1012
20250617_103419,6,2,32,4000,0.25,32.9993710107093,0.885136251101776,31.264535837139,34.7342061842796,1,1013
20250617_103419,6,2,32,4000,0.25,32.1692408336419,0.797115732067067,30.6069227072801,33.7315589600036,1,1014
20250617_103419,6,2,32,4000,0.25,31.6088149062094,0.634858505561886,30.3645151000291,32.8531147123896,1,1015
20250617_103419,6,2,32,4000,0.25,32.1424969711288,0.702937826065429,30.7647641486697,33.5202297935879,1,1016
20250617_103419,6,2,32,4000,0.25,33.1548992714106,0.794158943828198,31.598376343507,34.7114221993142,1,1017
20250617_103419,6,2,32,4000,0.25,31.9050380081681,0.630505801033912,30.6692693460981,33.1408066702382,1,1018
20250617_103419,6,2,32,4000,0.25,32.1029875978006,0.551732426060956,31.0216119136183,33.184363281983,1,1019
20250617_103419,6,2,32,4000,0.25,31.7630687784138,0.566095530364445,30.6535419270904,32.8725956297372,1,1020
20250617_103419,6,2,32,4000,0.25,31.9957905498855,0.635902833470939,30.7494438986155,33.2421372011555,1,1021
